st,sex,age,marst,gedu_lvl,tedu_lvl,curr_att,sas,ind_sas,ocu_sas,wrk_365,evr_wrk,ern_reg,ern_self,tothrs_wrk,totadl_wrk,dur_unp,eff_pas,voc,voc_fld,voc_typ
10,1,49,2,01,01,02,11,01111,611,1,,0,5000,52,0,,,6,,
06,2,2,1,01,01,05,,,,,,0,0,0,0,,,,,
29,2,22,1,11,09,12,,,,1,,12000,0,56,0,,,6,,
10,1,65,2,06,01,,,,,1,,0,22000,62,0,,,,,
09,1,11,1,06,01,25,,,,,2,0,0,0,0,,,,,
18,1,20,1,10,01,31,,,,,2,0,0,0,0,,,6,,
09,2,16,1,07,01,14,,,,,2,0,0,0,0,,,6,,
22,1,47,2,06,01,12,,,,1,,0,16500,38,0,,,6,,
27,2,23,1,12,01,14,,,,,1,0,0,0,0,,,6,,
28,2,36,2,06,01,14,41,42204,931,1,,0,0,20,0,,,6,,
27,1,55,2,01,01,,,,,1,,0,0,48,0,,,6,,
27,2,60,3,01,01,,,,,,1,0,0,0,0,,,,,
01,1,45,2,07,01,12,11,01500,633,1,,0,0,52,0,,,5,,
06,1,31,2,12,01,,,,,1,,25000,0,48,0,,,4,,
20,1,8,1,05,01,24,,,,,2,0,0,0,0,,,,,
18,2,16,1,06,01,12,,,,1,,0,0,32,0,,,2,,
27,2,27,1,12,08,12,,,,1,,40000,0,40,0,,,4,,
18,2,16,1,08,01,27,,,,,2,0,0,0,0,,,6,,
27,2,39,2,07,01,,,,,1,,16000,0,36,0,,,1,06,3
02,2,0,1,01,01,05,,,,,,0,0,0,0,,,,,
10,2,2,1,01,01,05,,,,,,0,0,0,0,,,,,
36,2,41,2,06,01,14,,,,1,,0,3600,33,0,,,5,,
27,1,34,2,12,01,,11,01118,611,1,,14000,0,36,0,,,1,13,2
23,1,56,2,01,01,,21,01412,632,1,,0,8000,62,0,,,2,,
24,1,32,2,13,01,12,,,,1,,40000,0,40,0,,,6,,
10,2,9,1,05,01,24,,,,,2,0,0,0,0,,,,,
29,1,43,2,05,01,12,11,01122,611,1,,0,0,52,0,,,4,,
19,2,9,1,05,01,24,,,,,2,0,0,0,0,,,,,
19,1,49,2,10,01,14,,,,1,,0,93000,61,7,,,1,05,3
23,2,34,2,01,01,,51,01124,921,1,,0,0,38,0,,,2,,
09,1,34,2,01,01,,21,01111,631,1,,0,0,32,0,,,6,,
20,1,55,2,12,01,12,,,,1,,36700,0,48,0,,,4,,
29,1,54,2,12,01,,,,,1,,14500,0,48,0,,,6,,
09,2,37,2,10,01,12,11,23106,731,1,,0,7000,22,0,,,3,,
02,1,60,2,10,01,,,,,,1,0,0,0,0,,,,,
12,2,24,1,07,01,16,,,,,2,0,0,0,0,,,6,,
24,1,25,2,10,01,15,,,,1,,0,0,72,0,,,6,,
10,2,16,1,08,01,14,,,,,2,0,0,0,0,,,6,,
22,2,45,2,06,01,,21,01124,611,1,,0,0,0,0,,,2,,
10,1,60,3,07,01,,11,47721,522,1,,16000,0,69,0,,,,,
09,1,8,1,05,01,24,,,,,2,0,0,0,0,,,,,
20,2,30,2,10,01,,21,01124,631,1,,0,0,0,0,,,6,,
06,1,6,1,05,01,24,,,,,2,0,0,0,0,,,,,
23,2,28,2,06,01,12,,,,1,,0,2830,39,7,,,2,,
08,1,32,2,06,01,12,,,,1,,0,0,58,0,,,2,,
18,1,18,1,08,01,27,,,,,2,0,0,0,0,,,6,,
19,2,64,2,12,01,,,,,,1,0,0,0,0,,,,,
06,1,30,2,12,01,12,,,,1,,30000,0,64,0,,,4,,
29,1,63,2,08,01,,,,,1,,0,0,24,0,,,,,
33,1,31,1,12,06,12,,,,1,,20000,0,40,0,,,6,,
24,2,19,1,10,01,14,,,,,2,0,0,0,0,,,6,,
12,2,27,2,06,01,16,,,,1,,7500,0,48,0,,,6,,
29,2,34,2,10,01,,,,,,2,0,0,0,0,,,6,,
09,1,75,3,07,01,,11,01124,631,1,,0,18500,67,0,,,,,
10,2,45,2,01,01,,,,,1,,0,0,0,0,,,6,,
08,2,62,2,01,01,,,,,,2,0,0,0,0,,,,,
01,2,30,2,08,01,,11,01134,611,1,,0,0,0,0,,,5,,
09,2,7,1,01,01,24,,,,,2,0,0,0,0,,,,,
23,1,20,1,07,01,12,,,,1,,0,0,41,3,,,6,,
23,1,19,1,10,01,31,,,,,2,0,0,0,0,,,6,,
24,2,26,2,06,01,12,21,01112,611,1,,0,7000,44,0,,,6,,
08,2,62,2,01,01,,,,,1,,0,0,38,0,,,,,
23,2,31,4,12,01,,,,,,2,0,0,0,0,,,5,,
33,1,60,2,08,01,,,,,1,,0,28000,58,0,,,,,
08,2,22,2,07,01,14,,,,,2,0,0,0,0,,,2,,
09,1,64,2,08,01,,11,01111,611,1,,0,0,51,10,,,,,
09,2,11,1,06,01,25,,,,,2,0,0,0,0,,,,,
20,1,8,1,05,01,24,,,,,2,0,0,0,0,,,,,
08,2,45,2,02,01,,,,,1,,0,4000,35,0,,,3,,
08,2,7,1,05,01,24,,,,,2,0,0,0,0,,,,,
33,1,9,1,05,01,24,,,,,2,0,0,0,0,,,,,
09,2,75,2,01,01,,,,,,2,0,0,0,0,,,,,
03,2,6,1,01,01,24,,,,,2,0,0,0,0,,,,,
24,2,10,1,06,01,25,,,,,2,0,0,0,0,,,,,
21,2,37,2,06,01,14,21,01124,611,1,,0,0,53,0,,,6,,
08,1,50,2,12,01,15,21,01500,613,1,,0,29300,56,0,,,3,,
07,2,11,1,06,01,25,,,,,2,0,0,0,0,,,,,
16,2,40,2,01,01,12,,,,1,,0,0,37,0,,,6,,
27,1,17,1,10,01,31,,,,,2,0,0,0,0,,,6,,
22,2,65,2,05,01,,,,,,2,0,0,0,0,,,,,
23,2,48,2,05,01,14,21,47211,522,1,,0,0,7,0,,,6,,
18,1,50,2,08,01,,,,,1,,0,18500,60,0,,,6,,
03,1,23,1,10,01,29,,,,,2,0,0,0,0,,,6,,
08,1,14,1,07,01,26,,,,,2,0,0,0,0,,,6,,
20,1,16,1,08,01,27,,,,,2,0,0,0,0,,,6,,
22,1,32,1,13,01,,21,47211,522,1,,0,0,50,0,,,4,,
07,1,80,3,01,01,,,,,,1,0,0,0,0,,,,,
18,1,20,1,08,01,27,,,,,2,0,0,0,0,,,6,,
09,1,28,2,10,01,12,,,,1,,0,0,41,0,,,3,,
32,2,27,2,12,01,14,,,,,2,0,0,0,0,,,6,,
09,1,68,2,08,01,,,,,,1,0,0,0,0,,,,,
32,1,57,2,01,01,,,,,1,,0,14000,32,0,,,6,,
08,1,33,2,07,01,,,,,1,,0,20000,72,0,,,3,,
01,2,34,2,08,01,12,11,01139,611,1,,0,2800,2,0,,,3,,
01,1,10,1,05,01,24,,,,,2,0,0,0,0,,,,,
20,1,30,2,06,01,12,11,41001,711,1,,0,12420,45,0,,,4,,
10,2,26,2,12,01,14,,,,,2,0,0,0,0,,,6,,
23,2,57,2,07,01,12,,,,1,,0,12300,31,0,,,2,,
29,1,45,2,01,01,12,51,42101,931,1,,0,0,24,0,,,4,,
23,1,27,1,12,01,32,,,,,2,0,0,0,0,,,6,,
09,1,29,2,10,01,12,,,,1,,0,13000,60,0,,,6,,
33,2,55,2,01,01,04,,,,,1,0,0,0,0,,,6,,
32,1,51,2,07,01,12,,,,1,,0,0,48,0,,,4,,
08,1,45,2,06,01,,,,,1,,0,16667,42,21,,,6,,
20,1,28,1,12,01,16,,,,,2,0,0,0,0,2,1,6,,
08,1,1,1,01,01,05,,,,,,0,0,0,0,,,,,
10,1,50,2,07,01,,,,,1,,0,14000,56,0,,,2,,
03,2,47,2,08,01,14,,,,,1,0,0,0,0,,,6,,
21,1,48,2,12,01,12,,,,1,,0,25000,59,0,,,1,13,2
32,2,46,2,06,01,14,,,,,2,0,0,0,0,,,6,,
07,2,28,2,01,01,04,,,,,2,0,0,0,0,,,6,,
24,2,1,1,01,01,05,,,,,,0,0,0,0,,,,,
10,2,18,1,08,01,27,,,,,2,0,0,0,0,,,6,,
21,1,28,2,01,01,02,51,41001,931,1,,0,4300,44,0,,,2,,
28,1,20,1,10,01,29,,,,,2,0,0,0,0,,,6,,
23,1,18,1,07,01,13,,,,,2,0,0,0,0,,,6,,
18,1,26,1,12,01,16,,,,,2,0,0,0,0,3,1,6,,
29,2,3,1,01,01,05,,,,,,0,0,0,0,,,,,
14,1,41,2,08,01,12,,,,1,,0,23500,35,0,,,4,,
16,2,37,2,05,01,12,,,,1,,0,900,21,0,,,2,,
29,2,21,1,10,01,31,,,,,2,0,0,0,0,,,6,,
06,2,70,2,12,01,,,,,,2,0,0,0,0,,,,,
08,2,41,3,12,01,,,,,1,,0,15000,56,0,,,1,06,3
09,2,3,1,01,01,05,,,,,,0,0,0,0,,,,,
23,1,34,2,07,01,,21,01111,611,1,,9000,0,69,0,,,4,,
10,1,15,1,07,01,26,,,,,2,0,0,0,0,,,6,,
29,1,48,2,08,01,,,,,1,,0,0,49,0,,,5,,
24,2,55,3,12,01,,,,,,1,0,0,0,0,,,6,,
27,1,38,2,08,01,12,51,01161,921,1,,0,0,40,0,,,6,,
33,2,78,3,07,01,,,,,,1,0,0,0,0,,,,,
10,1,34,2,12,01,,,,,1,,12000,0,54,0,,,2,,
23,1,8,1,05,01,24,,,,,2,0,0,0,0,,,,,
29,2,14,1,06,01,25,,,,,2,0,0,0,0,,,6,,
03,1,15,1,07,01,26,,,,,2,0,0,0,0,,,6,,
23,1,3,1,01,01,23,,,,,,0,0,0,0,,,,,
24,1,21,1,08,01,12,,,,1,,13000,0,48,0,,,4,,
29,2,20,1,12,13,29,,,,,2,0,0,0,0,,,6,,
36,1,11,1,06,01,25,,,,,2,0,0,0,0,,,,,
08,1,33,2,13,01,,,,,1,,0,0,56,0,,,4,,
32,1,43,1,08,01,16,,,,,1,0,0,0,0,,,4,,
10,1,6,1,05,01,24,,,,,2,0,0,0,0,,,,,
33,2,56,3,01,01,,,,,1,,0,7000,37,0,,,2,,
24,1,65,2,10,01,,,,,1,,0,27500,22,0,,,,,
33,1,17,1,07,01,12,,,,1,,15000,0,54,0,,,4,,
19,2,5,1,01,01,23,,,,,2,0,0,0,0,,,,,
22,1,30,2,08,01,12,41,41002,931,1,,0,10000,46,0,,,3,,
28,1,45,2,01,01,,51,01124,921,1,,0,12000,65,0,,,6,,
09,2,22,2,06,01,12,21,01111,611,1,,0,0,0,0,,,2,,
33,1,16,1,08,01,27,,,,,2,0,0,0,0,,,6,,
24,2,55,2,01,01,,21,01140,611,1,,0,12000,54,0,,,6,,
36,1,42,2,13,01,12,,,,1,,0,24000,60,0,,,2,,
10,1,21,1,10,01,31,,,,,2,0,0,0,0,,,6,,
10,2,17,1,08,01,27,,,,,2,0,0,0,0,,,6,,
33,1,17,1,10,01,31,,,,,2,0,0,0,0,,,6,,
09,2,55,2,06,01,,,,,,2,0,0,0,0,,,6,,
21,2,3,1,01,01,23,,,,,,0,0,0,0,,,,,
36,1,11,1,05,01,24,,,,,2,0,0,0,0,,,,,
23,1,50,2,01,01,05,,,,1,,0,0,24,0,,,6,,
22,2,42,2,05,01,,,,,1,,0,0,49,3,,,2,,
24,1,14,1,07,01,26,,,,,2,0,0,0,0,,,6,,
09,2,33,2,01,01,,,,,,2,0,0,0,0,,,6,,
23,2,72,3,01,01,,,,,,1,0,0,0,0,,,,,
19,1,14,1,06,01,25,,,,,2,0,0,0,0,,,6,,
23,1,38,2,01,01,02,,,,1,,0,0,56,0,,,6,,
06,1,12,1,06,01,25,,,,,2,0,0,0,0,,,6,,
09,2,1,1,01,01,05,,,,,,0,0,0,0,,,,,
24,1,25,1,13,16,14,,,,1,,22400,0,49,0,,,4,,
24,1,36,2,06,01,12,,,,1,,0,15000,53,0,,,3,,
29,2,40,2,07,01,,,,,1,,0,5780,40,0,,,5,,
02,2,23,1,12,06,32,,,,,2,0,0,0,0,,,1,99,3
20,2,25,2,06,01,12,,,,1,,0,1500,18,0,,,6,,
08,2,32,2,06,01,,,,,1,,0,0,56,0,,,6,,
27,2,23,2,08,01,12,,,,1,,0,0,12,0,,,6,,
19,1,42,2,04,01,12,51,01611,921,1,,0,0,72,0,,,5,,
36,1,40,2,10,01,12,,,,1,,30000,0,54,0,,,4,,
16,2,45,2,06,01,14,,,,,2,0,0,0,0,,,6,,
23,1,24,2,12,01,12,,,,1,,0,0,32,0,,,2,,
28,2,40,2,01,01,,11,96010,912,1,,0,5500,11,0,,,2,,
03,1,30,1,07,01,,,,,1,,10000,0,59,0,,,4,,
19,1,55,2,07,01,16,21,01412,612,1,,0,7000,52,0,,,2,,
22,1,21,1,07,01,16,,,,,2,0,0,0,0,3,5,6,,
07,1,16,1,07,01,26,,,,,2,0,0,0,0,,,3,,
23,2,31,2,13,01,,21,01111,611,1,,0,0,16,0,,,6,,
17,1,15,1,07,01,26,,,,,2,0,0,0,0,,,6,,
23,1,45,2,01,01,,51,01111,921,1,,0,14200,15,0,,,2,,
09,2,38,2,10,01,16,11,01412,632,1,,0,2500,31,0,,,6,,
09,2,44,2,12,01,,,,,1,,0,0,0,0,,,6,,
09,1,3,1,01,01,05,,,,,,0,0,0,0,,,,,
06,2,27,2,10,01,16,,,,,2,0,0,0,0,,,5,,
28,2,68,2,06,01,,,,,,1,0,0,0,0,,,,,
20,1,25,1,12,01,15,21,01124,611,1,,0,0,0,0,,,6,,
21,2,30,2,06,01,,,,,,2,0,0,0,0,,,6,,
23,2,35,2,01,01,,21,01112,611,1,,0,0,0,0,,,2,,
06,1,9,1,05,01,24,,,,,2,0,0,0,0,,,,,
08,1,23,1,10,01,31,21,01114,611,1,,0,0,69,0,,,2,,
23,1,18,1,10,01,31,,,,,2,0,0,0,0,,,6,,
09,1,18,1,10,01,31,,,,,2,0,0,0,0,,,6,,
09,1,22,1,12,01,12,,,,1,,0,0,33,20,,,2,,
32,2,2,1,01,01,22,,,,,,0,0,0,0,,,,,
09,1,24,1,10,01,12,,,,1,,16350,0,49,3,,,4,,
21,1,45,2,06,01,12,11,01124,631,1,,0,0,58,0,,,2,,
09,1,25,2,07,01,16,,,,,2,0,0,0,0,2,7,6,,
09,2,50,2,01,01,02,,,,1,,0,0,55,0,,,6,,
09,1,42,2,10,01,15,,,,1,,25000,0,49,0,,,6,,
24,1,1,1,01,01,05,,,,,,0,0,0,0,,,,,
21,2,67,2,01,01,,,,,,2,0,0,0,0,,,,,
02,1,23,1,11,11,12,,,,,2,0,0,0,0,2,1,1,08,3
19,1,58,3,06,01,,11,47735,522,1,,0,20000,60,0,,,4,,
17,1,23,1,10,01,16,,,,,2,0,0,0,0,5,7,6,,
27,1,29,2,10,01,12,,,,1,,0,13000,44,0,,,6,,
23,2,6,1,01,01,23,,,,,2,0,0,0,0,,,,,
20,2,7,1,05,01,24,,,,,2,0,0,0,0,,,,,
03,2,19,2,10,01,14,,,,,2,0,0,0,0,,,6,,
29,2,21,2,10,01,14,,,,,2,0,0,0,0,,,6,,
09,1,30,2,10,01,,,,,1,,0,9500,55,0,,,6,,
21,2,21,2,12,01,14,,,,,2,0,0,0,0,,,6,,
10,2,45,2,01,01,,21,01500,633,1,,0,0,6,2,,,2,,
10,1,11,1,05,01,24,,,,,2,0,0,0,0,,,,,
10,1,18,2,08,01,27,,,,,2,0,0,0,0,,,6,,
08,1,3,1,01,01,23,,,,,,0,0,0,0,,,,,
20,2,13,1,06,01,25,,,,,2,0,0,0,0,,,6,,
27,1,35,2,10,01,,,,,1,,18000,0,48,0,,,6,,
23,1,20,1,10,01,12,,,,1,,0,5000,29,0,,,6,,
23,2,40,2,01,01,,41,42101,931,1,,0,0,41,0,,,3,,
08,2,8,1,05,01,24,,,,,2,0,0,0,0,,,,,
27,1,5,1,01,01,23,,,,,2,0,0,0,0,,,,,
21,1,40,2,08,01,16,,,,1,,20000,0,48,0,,,4,,
33,1,29,2,12,03,12,,,,1,,69500,0,40,0,,,6,,
02,1,61,2,05,01,,,,,1,,13000,0,84,0,,,,,
33,1,50,2,13,06,12,,,,1,,0,42500,50,0,,,6,,
09,2,57,2,08,01,14,,,,,2,0,0,0,0,,,6,,
36,2,0,1,01,01,05,,,,,,0,0,0,0,,,,,
27,1,24,1,12,13,12,,,,1,,90000,0,48,0,,,6,,
16,2,65,3,06,01,,,,,,2,0,0,0,0,,,,,
33,2,12,1,06,01,25,,,,,2,0,0,0,0,,,6,,
06,2,18,1,10,01,31,,,,,2,0,0,0,0,,,6,,
09,1,24,1,13,16,12,,,,,2,0,0,0,0,2,1,6,,
09,2,54,3,12,01,12,,,,1,,45000,0,38,0,,,4,,
23,1,60,2,07,01,,,,,1,,0,18000,36,0,,,,,
35,2,25,2,12,01,14,,,,,2,0,0,0,0,,,6,,
10,1,45,2,01,01,05,,,,1,,0,15000,46,0,,,2,,
27,1,13,1,06,01,25,,,,,2,0,0,0,0,,,6,,
09,2,18,1,05,01,14,,,,,2,0,0,0,0,,,6,,
09,1,22,1,01,01,05,,,,1,,0,0,36,0,,,6,,
23,2,20,1,08,01,14,,,,,2,0,0,0,0,,,6,,
21,2,19,1,10,01,12,21,01124,921,1,,0,0,28,0,,,2,,
20,1,44,2,08,01,12,,,,1,,0,0,48,0,,,3,,
27,1,9,1,05,01,24,,,,,2,0,0,0,0,,,,,
09,2,50,2,07,01,14,,,,1,,0,5500,41,0,,,6,,
22,2,38,2,07,01,,,,,,1,0,0,0,0,,,6,,
20,2,0,1,01,01,05,,,,,,0,0,0,0,,,,,
33,2,59,2,06,01,,,,,1,,0,3000,23,0,,,6,,
06,2,58,2,01,01,14,,,,1,,0,0,0,0,,,5,,
19,1,30,1,12,01,12,,,,1,,0,0,79,0,,,1,13,3
08,1,38,2,10,01,,11,49224,832,1,,0,16000,44,0,,,2,,
10,1,55,2,07,01,12,,,,1,,0,17000,52,0,,,2,,
09,1,15,1,06,01,25,,,,,2,0,0,0,0,,,6,,
24,2,29,2,06,01,12,,,,1,,0,0,56,0,,,2,,
20,1,7,1,05,01,24,,,,,2,0,0,0,0,,,,,
02,2,29,2,01,01,14,,,,,2,0,0,0,0,,,6,,
05,1,22,1,11,08,37,,,,,2,0,0,0,0,,,4,,
09,1,72,2,10,01,,,,,1,,0,13000,39,0,,,,,
02,2,1,1,01,01,05,,,,,,0,0,0,0,,,,,
27,2,5,1,01,01,23,,,,,2,0,0,0,0,,,,,
29,1,59,2,01,01,02,,,,1,,0,10500,36,0,,,4,,
10,1,40,2,08,01,12,,,,1,,0,0,56,0,,,6,,
08,1,32,2,10,01,12,21,01111,611,1,,15000,0,56,0,,,3,,
09,2,27,2,06,01,13,,,,,1,0,0,0,0,,,6,,
29,1,6,1,01,01,24,,,,,2,0,0,0,0,,,,,
36,1,7,1,05,01,24,,,,,2,0,0,0,0,,,,,
18,2,37,2,07,01,,,,,,2,0,0,0,0,,,6,,
08,2,6,1,05,01,24,,,,,2,0,0,0,0,,,,,
36,1,40,2,08,01,12,,,,1,,0,20000,56,0,,,3,,
29,2,20,1,10,01,31,,,,,2,0,0,0,0,,,6,,
01,1,70,2,01,01,,21,01241,611,1,,0,0,13,0,,,,,
31,2,13,1,06,01,25,,,,,2,0,0,0,0,,,6,,
20,1,28,1,07,01,12,51,41001,931,1,,0,15000,41,0,,,6,,
23,2,65,3,01,01,,,,,,1,0,0,0,0,,,,,
20,2,5,1,04,01,23,,,,,2,0,0,0,0,,,,,
20,1,11,1,05,01,24,,,,,2,0,0,0,0,,,,,
34,1,42,2,07,01,12,,,,1,,0,30000,0,0,,,4,,
07,2,20,1,10,01,31,,,,,2,0,0,0,0,,,6,,
23,2,32,3,07,01,14,,,,,2,0,0,0,0,,,6,,
21,2,53,2,01,01,,21,01124,611,1,,0,0,15,0,,,3,,
08,1,22,1,13,06,12,,,,,2,0,0,0,0,3,1,6,,
28,2,5,1,01,01,23,,,,,2,0,0,0,0,,,,,
24,1,25,1,07,01,12,,,,1,,8000,0,70,0,,,4,,
09,1,35,2,07,01,16,,,,1,,0,20000,50,0,,,6,,
20,2,23,1,12,01,14,,,,,2,0,0,0,0,,,6,,
10,1,18,1,07,01,26,,,,,2,0,0,0,0,,,6,,
09,1,56,2,10,01,12,,,,1,,28000,0,48,0,,,4,,
22,1,48,2,10,01,12,51,41001,931,1,,0,0,32,0,,,3,,
28,1,25,2,06,01,12,,,,1,,10000,0,72,0,,,6,,
36,2,43,2,10,01,14,,,,1,,0,0,27,0,,,3,,
08,2,72,3,01,01,,41,42209,931,1,,0,0,0,0,,,,,
20,1,17,1,08,01,27,,,,,2,0,0,0,0,,,6,,
36,1,58,2,10,01,12,,,,1,,0,16800,34,0,,,6,,
01,1,60,2,07,01,,,,,1,,0,7000,40,0,,,,,
36,2,13,1,06,01,25,,,,,2,0,0,0,0,,,6,,
09,1,22,1,08,01,27,,,,1,,0,0,0,0,,,6,,
23,1,11,1,05,01,24,,,,,2,0,0,0,0,,,,,
24,2,36,2,06,01,,21,01150,611,1,,0,12000,61,0,,,6,,
15,2,4,1,01,01,05,,,,,,0,0,0,0,,,,,
22,2,5,1,04,01,23,,,,,2,0,0,0,0,,,,,
23,2,14,1,07,01,26,,,,,2,0,0,0,0,,,6,,
02,2,3,1,01,01,05,,,,,,0,0,0,0,,,,,
09,2,17,1,08,01,27,,,,,2,0,0,0,0,,,6,,
33,1,18,1,10,01,29,,,,,2,0,0,0,0,,,6,,
22,2,25,2,08,01,12,51,01124,921,1,,0,0,0,0,,,4,,
09,1,22,1,10,01,16,,,,1,,0,0,56,4,,,6,,
08,2,3,1,01,01,05,,,,,,0,0,0,0,,,,,
28,1,38,2,06,01,,,,,1,,21600,0,56,0,,,3,,
20,1,62,2,07,01,,11,01124,631,1,,0,0,0,0,,,,,
09,1,52,2,01,01,12,,,,1,,0,12800,56,0,,,6,,
10,2,10,1,06,01,25,,,,,2,0,0,0,0,,,,,
08,2,10,1,05,01,24,,,,,2,0,0,0,0,,,,,
20,1,60,2,12,01,,,,,,1,0,0,0,0,,,,,
23,1,33,2,08,01,12,,,,1,,0,20000,57,0,,,3,,
23,2,17,1,08,01,27,,,,,2,0,0,0,0,,,6,,
18,2,31,2,12,01,,,,,,2,0,0,0,0,,,6,,
09,2,16,1,08,01,27,,,,,2,0,0,0,0,,,6,,
09,1,8,1,05,01,24,,,,,2,0,0,0,0,,,,,
29,2,16,1,06,01,14,,,,,2,0,0,0,0,,,6,,
20,1,20,1,10,01,16,21,01124,611,1,,0,0,52,0,,,6,,
22,2,28,2,08,01,16,,,,,1,0,0,0,0,5,7,6,,
27,1,26,1,11,08,15,,,,1,,0,0,78,0,,,1,15,3
24,1,25,2,12,01,12,,,,1,,0,30000,56,0,,,6,,
10,2,30,2,07,01,12,,,,,2,0,0,0,0,,,6,,
23,1,32,2,13,01,,,,,1,,100000,0,32,0,,,4,,
19,1,19,1,10,01,16,21,47736,522,1,,0,0,0,0,,1,6,,
08,2,46,2,08,01,,,,,,1,0,0,0,0,,,6,,
23,1,0,1,01,01,05,,,,,,0,0,0,0,,,,,
20,1,40,2,06,01,,,,,1,,0,0,36,0,,,6,,
23,2,20,1,10,01,31,,,,,2,0,0,0,0,,,6,,
29,1,23,1,08,01,12,,,,1,,0,16000,38,0,,,6,,
10,1,70,2,12,01,,,,,,2,0,0,0,0,,,,,
28,1,62,2,01,01,,,,,,1,0,0,0,0,,,,,
22,1,13,1,07,01,26,,,,,2,0,0,0,0,,,6,,
23,2,19,1,10,01,31,,,,,2,0,0,0,0,,,6,,
21,2,3,1,01,01,23,,,,,,0,0,0,0,,,,,
10,2,52,2,01,01,04,,,,1,,0,0,30,0,,,2,,
18,1,55,2,07,01,,,,,1,,0,11500,40,18,,,3,,
14,2,10,1,05,01,24,,,,,2,0,0,0,0,,,,,
06,1,11,1,06,01,25,,,,,2,0,0,0,0,,,,,
06,1,30,1,12,01,29,,,,,2,0,0,0,0,,,6,,
10,1,18,1,01,01,05,,,,,2,0,0,0,0,,,6,,
29,2,38,2,06,01,12,,,,1,,15000,0,48,0,,,1,20,3
19,1,4,1,01,01,05,,,,,,0,0,0,0,,,,,
18,2,30,2,07,01,15,,,,,1,0,0,0,0,,,6,,
02,1,58,2,10,01,16,,,,,1,0,0,0,0,,,6,,
09,1,20,1,10,01,31,,,,,2,0,0,0,0,,,6,,
21,1,31,2,08,01,12,,,,1,,0,12000,63,0,,,3,,
19,2,42,2,07,01,14,,,,,2,0,0,0,0,,,6,,
08,2,62,2,01,01,,,,,,1,0,0,0,0,,,,,
09,2,21,1,10,01,31,,,,,2,0,0,0,0,,,6,,
10,2,18,1,10,01,31,,,,,2,0,0,0,0,,,6,,
09,1,13,1,06,01,25,,,,,2,0,0,0,0,,,6,,
03,2,75,3,06,01,,,,,,2,0,0,0,0,,,,,
19,2,55,2,07,01,,,,,,2,0,0,0,0,,,6,,
29,1,50,2,08,01,,,,,1,,45000,0,48,0,,,1,05,2
09,1,14,1,07,01,26,,,,,2,0,0,0,0,,,6,,
03,1,28,2,10,01,12,,,,1,,10000,0,56,0,,,1,10,3
28,2,32,1,10,01,,,,,,2,0,0,0,0,3,1,6,,
32,1,46,2,07,01,12,11,01135,631,1,,0,15000,35,0,,,5,,
17,2,20,1,07,01,14,,,,,2,0,0,0,0,4,5,6,,
06,1,26,2,10,01,12,,,,1,,15000,0,48,0,,,4,,
09,1,25,1,12,01,15,,,,1,,0,0,26,0,,,6,,
31,2,0,1,01,01,05,,,,,,0,0,0,0,,,,,
20,2,38,2,05,01,,21,01124,921,1,,0,0,0,0,,,6,,
29,1,42,2,06,01,12,,,,1,,19000,0,48,0,,,4,,
08,1,40,2,05,01,12,,,,1,,15000,0,56,0,,,3,,
22,1,68,3,08,01,,,,,,1,0,0,0,0,,,,,
10,2,46,3,01,01,,,,,1,,0,5000,36,0,,,2,,
32,1,36,2,10,01,,,,,1,,48500,0,48,0,,,6,,
09,2,9,1,05,01,24,,,,,2,0,0,0,0,,,,,
20,1,62,3,07,01,,,,,,1,0,0,0,0,,,,,
21,1,49,2,01,01,01,,,,1,,0,11000,41,0,,,2,,
36,1,26,1,12,01,15,,,,,2,0,0,0,0,5,1,6,,
02,2,28,2,08,01,16,,,,1,,0,0,45,0,,,1,06,3
19,2,30,2,10,01,,,,,,2,0,0,0,0,,,6,,
23,2,8,1,05,01,24,,,,,2,0,0,0,0,,,,,
08,2,55,2,07,01,,,,,1,,5000,0,24,0,,,6,,
27,2,27,2,10,01,14,,,,,2,0,0,0,0,,,6,,
27,1,21,1,12,01,12,21,01161,613,1,,0,25000,50,0,,,3,,
19,2,21,1,12,01,42,,,,,2,0,0,0,0,,,6,,
09,2,65,3,01,01,,,,,,2,0,0,0,0,,,,,
10,1,31,2,12,01,12,,,,1,,10000,0,56,0,,,6,,
27,2,12,1,06,01,25,,,,,2,0,0,0,0,,,6,,
24,2,14,1,06,01,25,,,,,2,0,0,0,0,,,6,,
10,2,55,2,05,01,,21,01139,611,1,,0,0,8,4,,,6,,
09,1,26,2,10,01,12,,,,1,,0,0,36,0,,,2,,
19,2,62,2,06,01,,,,,1,,0,5500,30,0,,,,,
07,2,20,1,10,01,31,,,,,2,0,0,0,0,,,6,,
08,2,55,2,01,01,,21,01133,611,1,,0,4500,82,0,,,3,,
33,2,32,2,07,01,,41,42204,931,1,,0,0,0,0,,,6,,
31,2,28,2,06,01,14,,,,,2,0,0,0,0,,,6,,
09,1,5,1,01,01,23,,,,,2,0,0,0,0,,,,,
33,2,12,1,06,01,25,,,,,2,0,0,0,0,,,6,,
08,2,5,1,01,01,23,,,,,2,0,0,0,0,,,,,
33,1,35,2,07,01,12,,,,1,,0,0,40,0,,,4,,
10,2,15,1,06,01,12,,,,,2,0,0,0,0,,,6,,
27,2,12,1,06,01,25,,,,,2,0,0,0,0,,,6,,
09,2,50,2,02,01,,,,,,2,0,0,0,0,,,2,,
